"Step","dual_agent_nyc_man_south_v2_mode2 - combined/total_reward","dual_agent_nyc_man_south_v2_mode2 - combined/total_reward__MIN","dual_agent_nyc_man_south_v2_mode2 - combined/total_reward__MAX"
"23644","14384.015625","14384.015625","14384.015625"
"23651","13749.7265625","13749.7265625","13749.7265625"
"23659","14376.3671875","14376.3671875","14376.3671875"
"23661","14049.08203125","14049.08203125","14049.08203125"
"23663","14226.54296875","14226.54296875","14226.54296875"
"23669","14640.830078125","14640.830078125","14640.830078125"
"23698","14453.0029296875","14453.0029296875","14453.0029296875"
"23724","14369.265625","14369.265625","14369.265625"
"23726","14869.328125","14869.328125","14869.328125"
"23743","14272.392578125","14272.392578125","14272.392578125"
"23747","14240.109375","14240.109375","14240.109375"
"23754","14426.7919921875","14426.7919921875","14426.7919921875"
"23763","14078.0166015625","14078.0166015625","14078.0166015625"
"23765","14534.4599609375","14534.4599609375","14534.4599609375"
"23796","13787.890625","13787.890625","13787.890625"
"23813","14535.251953125","14535.251953125","14535.251953125"
"23814","14686.251953125","14686.251953125","14686.251953125"
"23818","14429.076171875","14429.076171875","14429.076171875"
"23843","14324.365234375","14324.365234375","14324.365234375"
"23849","14353.71875","14353.71875","14353.71875"
"23856","14211.5283203125","14211.5283203125","14211.5283203125"
"23864","14443.603515625","14443.603515625","14443.603515625"
"23872","13924.275390625","13924.275390625","13924.275390625"
"23875","13771.384765625","13771.384765625","13771.384765625"
"23876","14393.587890625","14393.587890625","14393.587890625"
"23879","14486.05078125","14486.05078125","14486.05078125"
"23882","14282.05859375","14282.05859375","14282.05859375"
"23894","14105.23046875","14105.23046875","14105.23046875"
"23909","14262.0029296875","14262.0029296875","14262.0029296875"
"23912","14113.8916015625","14113.8916015625","14113.8916015625"
"23918","14674.8916015625","14674.8916015625","14674.8916015625"
"23921","14731.0546875","14731.0546875","14731.0546875"
"23935","13985.0810546875","13985.0810546875","13985.0810546875"
"23944","14075.994140625","14075.994140625","14075.994140625"
"23945","13973.0087890625","13973.0087890625","13973.0087890625"
"23951","14564.4541015625","14564.4541015625","14564.4541015625"
"23962","14224.48046875","14224.48046875","14224.48046875"
"23984","14184.4755859375","14184.4755859375","14184.4755859375"
"24031","14121.166015625","14121.166015625","14121.166015625"
"24036","13824.6494140625","13824.6494140625","13824.6494140625"
"24044","14823.9013671875","14823.9013671875","14823.9013671875"
"24046","13544.3212890625","13544.3212890625","13544.3212890625"
"24054","14416.826171875","14416.826171875","14416.826171875"
"24081","13725.0927734375","13725.0927734375","13725.0927734375"
"24095","13397.751953125","13397.751953125","13397.751953125"
"24099","14743.8046875","14743.8046875","14743.8046875"
"24118","13783.6494140625","13783.6494140625","13783.6494140625"
"24119","13806.978515625","13806.978515625","13806.978515625"
"24128","14225.7119140625","14225.7119140625","14225.7119140625"
"24129","14510.75390625","14510.75390625","14510.75390625"
"24138","14645.376953125","14645.376953125","14645.376953125"
"24164","14454.443359375","14454.443359375","14454.443359375"
"24165","14751.275390625","14751.275390625","14751.275390625"
"24166","14291.1591796875","14291.1591796875","14291.1591796875"
"24179","14396.9716796875","14396.9716796875","14396.9716796875"
"24180","13897.84765625","13897.84765625","13897.84765625"
"24189","14160.703125","14160.703125","14160.703125"
"24208","13970.59375","13970.59375","13970.59375"
"24230","14916.4541015625","14916.4541015625","14916.4541015625"
"24254","14259.75390625","14259.75390625","14259.75390625"
"24266","13890.685546875","13890.685546875","13890.685546875"
"24274","14144","14144","14144"
"24283","14594.701171875","14594.701171875","14594.701171875"
"24290","15008.595703125","15008.595703125","15008.595703125"
"24297","13891.068359375","13891.068359375","13891.068359375"
"24298","13958.99609375","13958.99609375","13958.99609375"
"24348","14226.5703125","14226.5703125","14226.5703125"
"24365","13744.775390625","13744.775390625","13744.775390625"
"24371","14152.9580078125","14152.9580078125","14152.9580078125"
"24381","14389.314453125","14389.314453125","14389.314453125"
"24383","13457.203125","13457.203125","13457.203125"
"24388","14511.4443359375","14511.4443359375","14511.4443359375"
"24390","14504.1953125","14504.1953125","14504.1953125"
"24391","13535.126953125","13535.126953125","13535.126953125"
"24396","14223.873046875","14223.873046875","14223.873046875"
"24401","14937.001953125","14937.001953125","14937.001953125"
"24424","14719.994140625","14719.994140625","14719.994140625"
"24427","14449.2841796875","14449.2841796875","14449.2841796875"
"24428","14449.111328125","14449.111328125","14449.111328125"
"24438","14271.09765625","14271.09765625","14271.09765625"
"24442","14228.564453125","14228.564453125","14228.564453125"
"24449","14641.7236328125","14641.7236328125","14641.7236328125"
"24455","14393.5859375","14393.5859375","14393.5859375"
"24460","14254.0888671875","14254.0888671875","14254.0888671875"
"24464","14416.3720703125","14416.3720703125","14416.3720703125"
"24470","14007.185546875","14007.185546875","14007.185546875"
"24479","14390.2421875","14390.2421875","14390.2421875"
"24487","14124.7724609375","14124.7724609375","14124.7724609375"
"24498","13885.3857421875","13885.3857421875","13885.3857421875"
"24500","13883.33984375","13883.33984375","13883.33984375"
"24508","14168.677734375","14168.677734375","14168.677734375"
"24511","14698.072265625","14698.072265625","14698.072265625"
"24517","13492.791015625","13492.791015625","13492.791015625"
"24521","14136.998046875","14136.998046875","14136.998046875"
"24522","13768.421875","13768.421875","13768.421875"
"24555","14066.953125","14066.953125","14066.953125"
"24557","14125.806640625","14125.806640625","14125.806640625"
"24560","14420.1328125","14420.1328125","14420.1328125"
"24572","14047.619140625","14047.619140625","14047.619140625"
"24576","14801.427734375","14801.427734375","14801.427734375"
"24583","14795.388671875","14795.388671875","14795.388671875"
"24591","14678.83984375","14678.83984375","14678.83984375"
"24594","14155.466796875","14155.466796875","14155.466796875"
"24620","14722.669921875","14722.669921875","14722.669921875"
"24652","13955.421875","13955.421875","13955.421875"
"24653","13776.51953125","13776.51953125","13776.51953125"
"24661","13847.185546875","13847.185546875","13847.185546875"
"24672","13858.4482421875","13858.4482421875","13858.4482421875"
"24689","13339.9775390625","13339.9775390625","13339.9775390625"
"24714","14206.037109375","14206.037109375","14206.037109375"
"24718","14117.8603515625","14117.8603515625","14117.8603515625"
"24736","14853.77734375","14853.77734375","14853.77734375"
"24739","14041.7451171875","14041.7451171875","14041.7451171875"
"24755","13856.80078125","13856.80078125","13856.80078125"
"24776","14256.716796875","14256.716796875","14256.716796875"
"24778","13711.82421875","13711.82421875","13711.82421875"
"24794","15104.052734375","15104.052734375","15104.052734375"
"24795","14147.734375","14147.734375","14147.734375"
"24801","15006.3427734375","15006.3427734375","15006.3427734375"
"24802","13440.08203125","13440.08203125","13440.08203125"
"24809","14100.306640625","14100.306640625","14100.306640625"
"24810","14694.98828125","14694.98828125","14694.98828125"
"24811","14338.703125","14338.703125","14338.703125"
"24816","14518.732421875","14518.732421875","14518.732421875"
"24819","14455.60546875","14455.60546875","14455.60546875"
"24830","14604.681640625","14604.681640625","14604.681640625"
"24833","14248.6796875","14248.6796875","14248.6796875"
"24842","13723.041015625","13723.041015625","13723.041015625"
"24858","14328.138671875","14328.138671875","14328.138671875"
"24867","14051.751953125","14051.751953125","14051.751953125"
"24875","14597.658203125","14597.658203125","14597.658203125"
"24889","14234.2080078125","14234.2080078125","14234.2080078125"
"24898","13950.345703125","13950.345703125","13950.345703125"
"24903","14343.642578125","14343.642578125","14343.642578125"
"24906","15101.10546875","15101.10546875","15101.10546875"
"24913","14189.666015625","14189.666015625","14189.666015625"
"24925","14352.1435546875","14352.1435546875","14352.1435546875"
"24926","14460.9814453125","14460.9814453125","14460.9814453125"
"24933","14111.787109375","14111.787109375","14111.787109375"
"24934","13894.150390625","13894.150390625","13894.150390625"
"24941","14332.6826171875","14332.6826171875","14332.6826171875"
"24959","14805.9404296875","14805.9404296875","14805.9404296875"
"24974","14398.412109375","14398.412109375","14398.412109375"
"24976","14423.056640625","14423.056640625","14423.056640625"
"24987","14551.6025390625","14551.6025390625","14551.6025390625"
"25004","13862.869140625","13862.869140625","13862.869140625"
"25007","13459.609375","13459.609375","13459.609375"
"25008","14049.775390625","14049.775390625","14049.775390625"
"25025","15135.185546875","15135.185546875","15135.185546875"
"25026","14513.9716796875","14513.9716796875","14513.9716796875"
"25031","14110.103515625","14110.103515625","14110.103515625"
"25052","14809.2265625","14809.2265625","14809.2265625"
"25054","14424.76171875","14424.76171875","14424.76171875"
"25055","14708.2998046875","14708.2998046875","14708.2998046875"
"25059","14101.748046875","14101.748046875","14101.748046875"
"25061","14489.962890625","14489.962890625","14489.962890625"
"25066","14774.79296875","14774.79296875","14774.79296875"
"25076","14426.1171875","14426.1171875","14426.1171875"
"25091","14040.173828125","14040.173828125","14040.173828125"
"25105","14211.2041015625","14211.2041015625","14211.2041015625"
"25113","14273.568359375","14273.568359375","14273.568359375"
"25136","14661.380859375","14661.380859375","14661.380859375"
"25140","13949.119140625","13949.119140625","13949.119140625"
"25141","13965.7802734375","13965.7802734375","13965.7802734375"
"25144","14789.15625","14789.15625","14789.15625"
"25160","14257.2119140625","14257.2119140625","14257.2119140625"
"25161","14620.224609375","14620.224609375","14620.224609375"
"25167","14657.34375","14657.34375","14657.34375"
"25171","14322.587890625","14322.587890625","14322.587890625"
"25179","14303.23828125","14303.23828125","14303.23828125"
"25180","14340.95703125","14340.95703125","14340.95703125"
"25202","14348.3974609375","14348.3974609375","14348.3974609375"
"25212","14512.181640625","14512.181640625","14512.181640625"
"25216","13969.89453125","13969.89453125","13969.89453125"
"25227","14361.4853515625","14361.4853515625","14361.4853515625"
"25229","13848.919921875","13848.919921875","13848.919921875"
"25230","14682.5771484375","14682.5771484375","14682.5771484375"
"25237","14340.701171875","14340.701171875","14340.701171875"
"25238","13950.8603515625","13950.8603515625","13950.8603515625"
"25257","14284.7109375","14284.7109375","14284.7109375"
"25261","13865.57421875","13865.57421875","13865.57421875"
"25264","14552.91796875","14552.91796875","14552.91796875"
"25276","15179.419921875","15179.419921875","15179.419921875"
"25288","14295.318359375","14295.318359375","14295.318359375"
"25299","15042.40234375","15042.40234375","15042.40234375"
"25301","14593.7265625","14593.7265625","14593.7265625"
"25309","14731.228515625","14731.228515625","14731.228515625"
"25338","14380.111328125","14380.111328125","14380.111328125"
"25345","14340.2783203125","14340.2783203125","14340.2783203125"
"25348","14533.279296875","14533.279296875","14533.279296875"
"25351","14305.7763671875","14305.7763671875","14305.7763671875"
"25370","14528.830078125","14528.830078125","14528.830078125"
"25380","14390.2451171875","14390.2451171875","14390.2451171875"
"25385","13619.083984375","13619.083984375","13619.083984375"
"25387","14983.130859375","14983.130859375","14983.130859375"
"25390","14015","14015","14015"
"25439","14233.70703125","14233.70703125","14233.70703125"
"25446","14900.9833984375","14900.9833984375","14900.9833984375"
"25456","13864.7138671875","13864.7138671875","13864.7138671875"
"25473","14132.720703125","14132.720703125","14132.720703125"
"25478","15011.79296875","15011.79296875","15011.79296875"
"25493","14958.115234375","14958.115234375","14958.115234375"
"25502","14854.408203125","14854.408203125","14854.408203125"
"25539","14776.921875","14776.921875","14776.921875"
"25542","14515.1796875","14515.1796875","14515.1796875"
"25565","14333.021484375","14333.021484375","14333.021484375"
"25574","14390.1201171875","14390.1201171875","14390.1201171875"
"25580","14310.259765625","14310.259765625","14310.259765625"
"25591","14894.037109375","14894.037109375","14894.037109375"
"25625","14197.955078125","14197.955078125","14197.955078125"
"25627","14579.5712890625","14579.5712890625","14579.5712890625"
"25639","14370.4072265625","14370.4072265625","14370.4072265625"
"25645","14848.38671875","14848.38671875","14848.38671875"
"25652","14590.21484375","14590.21484375","14590.21484375"
"25669","14779.951171875","14779.951171875","14779.951171875"
"25678","14471.080078125","14471.080078125","14471.080078125"
"25682","15130.337890625","15130.337890625","15130.337890625"
