"Step","dual_nyc_man_south_cars_od_prices_mode2 - combined/total_reward","dual_nyc_man_south_cars_od_prices_mode2 - combined/total_reward__MIN","dual_nyc_man_south_cars_od_prices_mode2 - combined/total_reward__MAX"
"55862","16368.7119140625","16368.7119140625","16368.7119140625"
"55893","16571.9140625","16571.9140625","16571.9140625"
"55897","16349.42578125","16349.42578125","16349.42578125"
"55921","15896.10546875","15896.10546875","15896.10546875"
"55922","16429.30078125","16429.30078125","16429.30078125"
"55924","16850.078125","16850.078125","16850.078125"
"55931","16445.267578125","16445.267578125","16445.267578125"
"55939","16506.642578125","16506.642578125","16506.642578125"
"55945","16969.626953125","16969.626953125","16969.626953125"
"55949","16391.8359375","16391.8359375","16391.8359375"
"55950","16693.2265625","16693.2265625","16693.2265625"
"55951","16600.515625","16600.515625","16600.515625"
"55952","16565.5390625","16565.5390625","16565.5390625"
"55959","16887.48828125","16887.48828125","16887.48828125"
"55997","15995.34765625","15995.34765625","15995.34765625"
"56021","16237.2412109375","16237.2412109375","16237.2412109375"
"56028","16662.2265625","16662.2265625","16662.2265625"
"56033","16789.8828125","16789.8828125","16789.8828125"
"56034","15946.32421875","15946.32421875","15946.32421875"
"56049","16251.765625","16251.765625","16251.765625"
"56058","15743.0009765625","15743.0009765625","15743.0009765625"
"56061","16681.146484375","16681.146484375","16681.146484375"
"56062","16194.94921875","16194.94921875","16194.94921875"
"56066","16331.353515625","16331.353515625","16331.353515625"
"56072","16538.4453125","16538.4453125","16538.4453125"
"56075","16690.00390625","16690.00390625","16690.00390625"
"56076","16338.55859375","16338.55859375","16338.55859375"
"56083","16500.59765625","16500.59765625","16500.59765625"
"56100","16234.84375","16234.84375","16234.84375"
"56145","16193.001953125","16193.001953125","16193.001953125"
"56168","16640.33203125","16640.33203125","16640.33203125"
"56187","16129.181640625","16129.181640625","16129.181640625"
"56196","15889.6875","15889.6875","15889.6875"
"56203","16063.7978515625","16063.7978515625","16063.7978515625"
"56210","16359.9130859375","16359.9130859375","16359.9130859375"
"56215","16235.7373046875","16235.7373046875","16235.7373046875"
"56221","16597.31640625","16597.31640625","16597.31640625"
"56224","15989.2109375","15989.2109375","15989.2109375"
"56226","16192.755859375","16192.755859375","16192.755859375"
"56244","16235.46484375","16235.46484375","16235.46484375"
"56249","16975.625","16975.625","16975.625"
"56255","16186.12109375","16186.12109375","16186.12109375"
"56257","16126.896484375","16126.896484375","16126.896484375"
"56283","16028.263671875","16028.263671875","16028.263671875"
"56284","16753.875","16753.875","16753.875"
"56287","16062.451171875","16062.451171875","16062.451171875"
"56297","16745.763671875","16745.763671875","16745.763671875"
"56332","16275.40234375","16275.40234375","16275.40234375"
"56342","16704.427734375","16704.427734375","16704.427734375"
"56345","16357.9326171875","16357.9326171875","16357.9326171875"
"56346","16646.423828125","16646.423828125","16646.423828125"
"56366","16166.46875","16166.46875","16166.46875"
"56380","16714.193359375","16714.193359375","16714.193359375"
"56392","16633.5625","16633.5625","16633.5625"
"56421","16280.5712890625","16280.5712890625","16280.5712890625"
"56423","15804.107421875","15804.107421875","15804.107421875"
"56424","16306.28515625","16306.28515625","16306.28515625"
"56428","16525.2421875","16525.2421875","16525.2421875"
"56432","17010.12890625","17010.12890625","17010.12890625"
"56439","16459.4921875","16459.4921875","16459.4921875"
"56441","16256.875","16256.875","16256.875"
"56442","16352.892578125","16352.892578125","16352.892578125"
"56455","16434.05078125","16434.05078125","16434.05078125"
"56464","16661.384765625","16661.384765625","16661.384765625"
"56478","16428.9296875","16428.9296875","16428.9296875"
"56491","16437.388671875","16437.388671875","16437.388671875"
"56514","16210.908203125","16210.908203125","16210.908203125"
"56546","16401.3671875","16401.3671875","16401.3671875"
"56560","16396.537109375","16396.537109375","16396.537109375"
"56562","16662.53125","16662.53125","16662.53125"
"56568","16916.904296875","16916.904296875","16916.904296875"
"56579","15611.056640625","15611.056640625","15611.056640625"
"56589","16016.248046875","16016.248046875","16016.248046875"
"56613","16264.89453125","16264.89453125","16264.89453125"
"56628","16538.064453125","16538.064453125","16538.064453125"
"56648","16048.46875","16048.46875","16048.46875"
"56661","16631.34765625","16631.34765625","16631.34765625"
"56673","16471.27734375","16471.27734375","16471.27734375"
"56690","16334.828125","16334.828125","16334.828125"
"56705","16696.375","16696.375","16696.375"
"56710","16494.595703125","16494.595703125","16494.595703125"
"56715","16455.517578125","16455.517578125","16455.517578125"
"56718","16407.244140625","16407.244140625","16407.244140625"
"56726","16346.7998046875","16346.7998046875","16346.7998046875"
"56728","16542.8125","16542.8125","16542.8125"
"56733","16343.55078125","16343.55078125","16343.55078125"
"56736","16476.99609375","16476.99609375","16476.99609375"
"56741","16273.416015625","16273.416015625","16273.416015625"
"56745","16367.689453125","16367.689453125","16367.689453125"
"56747","15863.326171875","15863.326171875","15863.326171875"
"56748","16594.390625","16594.390625","16594.390625"
"56776","16905.93359375","16905.93359375","16905.93359375"
"56791","16510.630859375","16510.630859375","16510.630859375"
"56807","15999.375","15999.375","15999.375"
"56814","16143.556640625","16143.556640625","16143.556640625"
"56826","16370.9140625","16370.9140625","16370.9140625"
"56831","16388.75","16388.75","16388.75"
"56838","16496.056640625","16496.056640625","16496.056640625"
"56845","17196.939453125","17196.939453125","17196.939453125"
"56854","16553.1015625","16553.1015625","16553.1015625"
"56860","16357.021484375","16357.021484375","16357.021484375"
"56866","16449.21875","16449.21875","16449.21875"
"56872","16603.484375","16603.484375","16603.484375"
"56883","15818.5439453125","15818.5439453125","15818.5439453125"
"56909","16450.37109375","16450.37109375","16450.37109375"
"56932","16387.423828125","16387.423828125","16387.423828125"
"56935","16535.71875","16535.71875","16535.71875"
"56941","16276.72265625","16276.72265625","16276.72265625"
"56953","16571.759765625","16571.759765625","16571.759765625"
"56965","16637.71875","16637.71875","16637.71875"
"56971","15837.228515625","15837.228515625","15837.228515625"
"56976","16844.53125","16844.53125","16844.53125"
"56980","16438.650390625","16438.650390625","16438.650390625"
"56983","16314.822265625","16314.822265625","16314.822265625"
"56987","16631.546875","16631.546875","16631.546875"
"57009","16419.416015625","16419.416015625","16419.416015625"
"57032","16824.791015625","16824.791015625","16824.791015625"
"57036","15869.353515625","15869.353515625","15869.353515625"
"57044","16945.697265625","16945.697265625","16945.697265625"
"57052","16538.828125","16538.828125","16538.828125"
"57064","16644.34765625","16644.34765625","16644.34765625"
"57072","17115.65625","17115.65625","17115.65625"
"57110","16332.763671875","16332.763671875","16332.763671875"
"57117","15924.068359375","15924.068359375","15924.068359375"
"57149","16295.779296875","16295.779296875","16295.779296875"
"57169","16597.626953125","16597.626953125","16597.626953125"
"57175","16274.345703125","16274.345703125","16274.345703125"
"57206","16735.328125","16735.328125","16735.328125"
"57207","16120.951171875","16120.951171875","16120.951171875"
"57208","16852.658203125","16852.658203125","16852.658203125"
"57210","16608.46484375","16608.46484375","16608.46484375"
"57215","15971.10546875","15971.10546875","15971.10546875"
"57219","16411.576171875","16411.576171875","16411.576171875"
"57221","16479.265625","16479.265625","16479.265625"
"57227","16210.6044921875","16210.6044921875","16210.6044921875"
"57231","16497.37109375","16497.37109375","16497.37109375"
"57248","16187.654296875","16187.654296875","16187.654296875"
"57250","16524.37890625","16524.37890625","16524.37890625"
"57266","17052.41796875","17052.41796875","17052.41796875"
"57267","16656.76171875","16656.76171875","16656.76171875"
"57280","16079.517578125","16079.517578125","16079.517578125"
"57297","16621.265625","16621.265625","16621.265625"
"57300","16254.64453125","16254.64453125","16254.64453125"
"57304","16399.654296875","16399.654296875","16399.654296875"
"57314","16635.849609375","16635.849609375","16635.849609375"
"57341","16405.33984375","16405.33984375","16405.33984375"
"57363","16887.779296875","16887.779296875","16887.779296875"
"57365","16747.080078125","16747.080078125","16747.080078125"
"57373","16357.23046875","16357.23046875","16357.23046875"
"57389","16438.056640625","16438.056640625","16438.056640625"
"57401","16065.58203125","16065.58203125","16065.58203125"
"57410","16019.77734375","16019.77734375","16019.77734375"
"57412","16214.052734375","16214.052734375","16214.052734375"
"57419","16441.6875","16441.6875","16441.6875"
"57426","16762.12109375","16762.12109375","16762.12109375"
"57427","16128.55078125","16128.55078125","16128.55078125"
"57433","16553.111328125","16553.111328125","16553.111328125"
"57445","16574.05078125","16574.05078125","16574.05078125"
"57463","16392.443359375","16392.443359375","16392.443359375"
"57465","16551.171875","16551.171875","16551.171875"
"57476","16238.5693359375","16238.5693359375","16238.5693359375"
"57488","17158.09375","17158.09375","17158.09375"
"57495","16228.900390625","16228.900390625","16228.900390625"
"57500","16736.734375","16736.734375","16736.734375"
"57513","16808.60546875","16808.60546875","16808.60546875"
"57526","16278.705078125","16278.705078125","16278.705078125"
"57537","16699.419921875","16699.419921875","16699.419921875"
"57538","16127.97265625","16127.97265625","16127.97265625"
"57552","15954.431640625","15954.431640625","15954.431640625"
"57557","16277.3955078125","16277.3955078125","16277.3955078125"
"57565","16240.205078125","16240.205078125","16240.205078125"
"57580","16237.939453125","16237.939453125","16237.939453125"
"57606","16564.53515625","16564.53515625","16564.53515625"
"57632","16726.9375","16726.9375","16726.9375"
"57667","16315.6171875","16315.6171875","16315.6171875"
"57674","16318.5654296875","16318.5654296875","16318.5654296875"
"57675","16795.759765625","16795.759765625","16795.759765625"
"57684","16549.732421875","16549.732421875","16549.732421875"
"57731","16198.8876953125","16198.8876953125","16198.8876953125"
"57741","16880.974609375","16880.974609375","16880.974609375"
"57752","16459.78125","16459.78125","16459.78125"
"57758","16368.81640625","16368.81640625","16368.81640625"
"57759","16743.111328125","16743.111328125","16743.111328125"
"57789","16681.1875","16681.1875","16681.1875"
"57795","16746.2421875","16746.2421875","16746.2421875"
"57830","15999.2431640625","15999.2431640625","15999.2431640625"
"57871","16560.95703125","16560.95703125","16560.95703125"
"57876","16284.0029296875","16284.0029296875","16284.0029296875"
"57907","16131.0625","16131.0625","16131.0625"
"57910","16130.427734375","16130.427734375","16130.427734375"
"57918","16171.833984375","16171.833984375","16171.833984375"
"57924","16345.5166015625","16345.5166015625","16345.5166015625"
"57934","16335.06640625","16335.06640625","16335.06640625"
"57940","15818.73046875","15818.73046875","15818.73046875"
"57949","16008.224609375","16008.224609375","16008.224609375"
"58014","16466.353515625","16466.353515625","16466.353515625"
"58019","16304.58203125","16304.58203125","16304.58203125"
"58038","16784.1796875","16784.1796875","16784.1796875"
"58047","16437.0625","16437.0625","16437.0625"
"58068","16316.623046875","16316.623046875","16316.623046875"
"58088","16467.087890625","16467.087890625","16467.087890625"
"58091","16712.29296875","16712.29296875","16712.29296875"
"58095","16825.63671875","16825.63671875","16825.63671875"
"58111","16026.546875","16026.546875","16026.546875"
"58115","15910.765625","15910.765625","15910.765625"
"58120","16268.9267578125","16268.9267578125","16268.9267578125"
"58146","16252.14453125","16252.14453125","16252.14453125"
"58166","16692.017578125","16692.017578125","16692.017578125"
"58182","16635.515625","16635.515625","16635.515625"
"58185","16713.033203125","16713.033203125","16713.033203125"
"58195","16115.939453125","16115.939453125","16115.939453125"
"58205","16324.755859375","16324.755859375","16324.755859375"
"58208","16759.79296875","16759.79296875","16759.79296875"
"58228","16469.955078125","16469.955078125","16469.955078125"
"58255","16359.091796875","16359.091796875","16359.091796875"
"58260","16462.4296875","16462.4296875","16462.4296875"
"58263","16357.5478515625","16357.5478515625","16357.5478515625"
"58288","16391.79296875","16391.79296875","16391.79296875"
"58307","16473.6015625","16473.6015625","16473.6015625"
"58308","16823.796875","16823.796875","16823.796875"
"58316","16324.4326171875","16324.4326171875","16324.4326171875"
"58320","16530.74609375","16530.74609375","16530.74609375"
"58335","16217.8583984375","16217.8583984375","16217.8583984375"
"58339","16362.783203125","16362.783203125","16362.783203125"
"58366","16718.04296875","16718.04296875","16718.04296875"
"58369","16183.294921875","16183.294921875","16183.294921875"
"58372","16397.490234375","16397.490234375","16397.490234375"
"58381","16771.306640625","16771.306640625","16771.306640625"
"58387","16737.65234375","16737.65234375","16737.65234375"
